id,label,kingdom,gbifkey,occupancy,alien
Rhopalosiphum padi,Rhopalosiphum padi,Animalia,2069580,30,False
Loricula elegantula,Loricula elegantula,Animalia,5759035,10,False
Osmia cornuta,Osmia cornuta,Animalia,5039293,4962,False
Fomes fomentarius,Fomes fomentarius,Fungi,8068867,26,False
Opisthograptis luteolata,Opisthograptis luteolata,Animalia,1960617,10,False
Catocala nupta,Catocala nupta,Animalia,1797258,10,False
Phalera bucephala,Phalera bucephala,Animalia,5119245,9,False
Prunus domestica,Prunus domestica,Plantae,7931731,290,False
Pogonocherus hispidulus,Pogonocherus hispidulus,Animalia,8423878,21,False
Macrosiphum (Macrosiphum) rosae,Macrosiphum (Macrosiphum) rosae,Animalia,2077659,71,False
Neurotoma saltuum,Neurotoma saltuum,Animalia,4492282,44,False
Pyrus communis,Pyrus communis,Plantae,5362573,259,False
Pentatoma rufipes,Pentatoma rufipes,Animalia,5758737,2332,False
Myodes glareolus,Myodes glareolus,Animalia,5706764,10,False
Xanthoria parietina,Xanthoria parietina,Fungi,2609969,26,False
Dendrocoptes medius,Dendrocoptes medius,Animalia,8773033,3443,False
Andricus fecundatrix,Andricus fecundatrix,Animalia,1309609,9,False
Andricus lignicola,Andricus lignicola,Animalia,4497054,237,False
Andricus kollari,Andricus kollari,Animalia,1309600,1102,False
Andricus solitarius,Andricus solitarius,Animalia,1309592,137,False
Cynips quercusfolii,Cynips quercusfolii,Animalia,4496895,969,False
Biorhiza pallida,Biorhiza pallida,Animalia,1309640,825,False
Neuroterus numismalis,Neuroterus numismalis,Animalia,1309691,926,False
Cynips divisa,Cynips divisa,Animalia,1309671,366,False
Andricus quercuscalicis,Andricus quercuscalicis,Animalia,4497124,247,False
Andricus quercusradicis,Andricus quercusradicis,Animalia,1309601,9,False
Andricus callidoma,Andricus callidoma,Animalia,4497045,72,False
Neuroterus anthracinus,Neuroterus anthracinus,Animalia,4496851,454,False
Andricus grossulariae,Andricus grossulariae,Animalia,1309606,18,False
Cynips longiventris,Cynips longiventris,Animalia,4496917,812,False
Hypnum cupressiforme,Hypnum cupressiforme,Plantae,2681972,6,False
Brachythecium rutabulum,Brachythecium rutabulum,Plantae,2679898,6,False
Porcellio scaber,Porcellio scaber,Animalia,6284337,29,False
Profenusa pygmaea,Profenusa pygmaea,Animalia,4490776,143,False
Periclista lineolata,Periclista lineolata,Animalia,4490302,27,False
Periclista albida,Periclista albida,Animalia,4490306,27,False
Satyrium ilicis,Satyrium ilicis,Animalia,5882969,395,False
Neuroterus quercusbaccarum,Neuroterus quercusbaccarum,Animalia,1309692,1170,False
Andricus foecundatrix,Andricus foecundatrix,Animalia,4497137,1028,False
Andricus aries,Andricus aries,Animalia,4497180,44,False
Andricus corruptrix,Andricus corruptrix,Animalia,4497120,42,False
Lachnus roboris,Lachnus roboris,Animalia,2073990,27,False
Andricus quercuscorticis,Andricus quercuscorticis,Animalia,4496979,51,False
Andricus inflator,Andricus inflator,Animalia,4497009,63,False
Neuroterus albipes,Neuroterus albipes,Animalia,4496799,894,False
Andricus curvator,Andricus curvator,Animalia,1309593,277,False
Meconema thalassinum,Meconema thalassinum,Animalia,1690432,2273,False
Adalia decempunctata,Adalia decempunctata,Animalia,4452227,970,False
Harmonia quadripunctata,Harmonia quadripunctata,Animalia,1043118,504,False
Leptophyes punctatissima,Leptophyes punctatissima,Animalia,1688020,3351,False
Lymantria dispar,Lymantria dispar,Animalia,1820406,10,False
Curculio glandium,Curculio glandium,Animalia,5011181,11,False
Dorcus parallelipipedus,Dorcus parallelipipedus,Animalia,5743112,97,False
Andricus quercusramuli,Andricus quercusramuli,Animalia,1309602,10,False
Quercus robur,Quercus robur,Plantae,2878688,8701,False
Arma custos,Arma custos,Animalia,4485971,371,False
Psyllobora vigintiduopunctata,Psyllobora vigintiduopunctata,Animalia,4452252,1491,False
Acanthosoma haemorrhoidale,Acanthosoma haemorrhoidale,Animalia,5866246,571,False
Iassus lanio,Iassus lanio,Animalia,2042177,153,False
Vibidia duodecimguttata,Vibidia duodecimguttata,Animalia,4452256,81,False
Rhyzobius forestieri,Rhyzobius forestieri,Animalia,4990176,6,True
Calvia decemguttata,Calvia decemguttata,Animalia,4452235,715,False
Anthaxia nitidula,Anthaxia nitidula,Animalia,4431813,27,False
Rhaphigaster nebulosa,Rhaphigaster nebulosa,Animalia,5758736,2639,False
Rhabdomiris striatellus,Rhabdomiris striatellus,Animalia,4487612,379,False
Macrodiplosis pustularis,Macrodiplosis pustularis,Animalia,4521830,7,False
Scymnus auritus,Scymnus auritus,Animalia,5749475,20,False
Mesoneura opaca,Mesoneura opaca,Animalia,4492144,14,False
Leiopus femoratus,Leiopus femoratus,Animalia,5999234,22,False
Anas platyrhynchos,Anas platyrhynchos,Animalia,9761484,14221,False
Andricus quadrilineatus,Andricus quadrilineatus,Animalia,4497150,46,False
Apodemus sylvaticus,Apodemus sylvaticus,Animalia,2437760,13,False
Coloeus monedula,Coloeus monedula,Animalia,6100954,13902,False
Nematus tibialis,Nematus tibialis,Animalia,4491358,19,False
Phyllonorycter robiniella,Phyllonorycter robiniella,Animalia,1749886,10,True
Lecanium corni,Lecanium corni,Animalia,5758510,26,False
Ailanthus altissima,Ailanthus altissima,Plantae,3190653,576,True
Graphocephala fennahi,Graphocephala fennahi,Animalia,2041682,486,True
Piezodorus lituratus,Piezodorus lituratus,Animalia,2078821,419,False
Valgus hemipterus,Valgus hemipterus,Animalia,1082966,82,False
Robinia pseudoacacia,Robinia pseudoacacia,Plantae,5352251,4235,True
Ceraleptus gracilicornis,Ceraleptus gracilicornis,Animalia,2050012,19,False
Columba livia,Columba livia,Animalia,2495414,5170,True
Silybum marianum,Silybum marianum,Plantae,3145214,390,True
Zygiella x-notata,Zygiella x-notata,Animalia,2159658,11,False
Centaurea solstitialis,Centaurea solstitialis,Plantae,3128888,7,False
Laurus nobilis,Laurus nobilis,Plantae,3034015,25,True
Prunella modularis,Prunella modularis,Animalia,5231763,13755,False
Phlogophora meticulosa,Phlogophora meticulosa,Animalia,1782560,10,False
Vitis vinifera,Vitis vinifera,Plantae,5372392,144,True
Philaenus spumarius,Philaenus spumarius,Animalia,2016038,1149,False
Agrotis exclamationis,Agrotis exclamationis,Animalia,1771214,8,False
Aphrophora salicina,Aphrophora salicina,Animalia,4482772,101,False
Campsis radicans,Campsis radicans,Plantae,7613490,18,False
Dicranopalpus ramosus,Dicranopalpus ramosus,Animalia,4553430,7,False
Emberiza cirlus,Emberiza cirlus,Animalia,7626513,49,False
Euonymus japonicus,Euonymus japonicus,Plantae,7102937,31,True
Euphorbia characias,Euphorbia characias,Plantae,3067353,34,True
Fatsia japonica,Fatsia japonica,Plantae,3039046,19,True
Larinioides sclopetarius,Larinioides sclopetarius,Animalia,2159209,8,False
Metellina mengei,Metellina mengei,Animalia,2151598,368,False
Oenothera lindheimeri,Oenothera lindheimeri,Plantae,3664589,24,True
Panorpa cognata,Panorpa cognata,Animalia,5742524,159,False
Panorpa communis,Panorpa communis,Animalia,5742495,2407,False
Panorpa germanica,Panorpa germanica,Animalia,5742496,1194,False
Pseudomallada prasinus,Pseudomallada prasinus,Animalia,2106928,45,False
Reynoutria japonica,Reynoutria japonica,Plantae,2889173,6292,True
Salamandra salamandra,Salamandra salamandra,Animalia,2431776,22,False
Laodelphax striatella,Laodelphax striatella,Animalia,4489285,11,False
Loricera pilicornis,Loricera pilicornis,Animalia,1035290,8,False
Oulema gallaeciana,Oulema gallaeciana,Animalia,4461547,10,False
Phaseolus vulgaris,Phaseolus vulgaris,Plantae,5350452,6,True
Zea mays,Zea mays,Plantae,5290052,173,True
Humulus lupulus,Humulus lupulus,Plantae,2984535,5464,False
Adelphocoris lineolatus,Adelphocoris lineolatus,Animalia,9695352,220,False
Adelphocoris quadripunctatus,Adelphocoris quadripunctatus,Animalia,4487359,227,False
Adelphocoris seticornis,Adelphocoris seticornis,Animalia,2009421,68,False
Amblytylus nasutus,Amblytylus nasutus,Animalia,2008893,33,False
Anaptus major,Anaptus major,Animalia,2021018,35,False
Anotylus rugosus,Anotylus rugosus,Animalia,1039463,7,False
Armadillidium vulgare,Armadillidium vulgare,Animalia,2203611,14,False
Atheta crassicornis,Atheta crassicornis,Animalia,5874785,10,False
Bembidion quadrimaculatum,Bembidion quadrimaculatum,Animalia,1036128,6,False
Campylomma verbasci,Campylomma verbasci,Animalia,2011329,22,False
Carabus granulatus,Carabus granulatus,Animalia,1036789,13,False
Cassida rubiginosa,Cassida rubiginosa,Animalia,4990526,7,False
Chaetocnema concinna,Chaetocnema concinna,Animalia,4990532,8,False
Chaetocnema hortensis,Chaetocnema hortensis,Animalia,5752377,6,False
Chorthippus albomarginatus,Chorthippus albomarginatus,Animalia,1708567,932,False
Chorthippus biguttulus,Chorthippus biguttulus,Animalia,1708251,5077,False
Chorthippus dorsatus,Chorthippus dorsatus,Animalia,1708512,16,False
Cicindela campestris,Cicindela campestris,Animalia,4480485,30,False
Coriomeris denticulatus,Coriomeris denticulatus,Animalia,2050067,102,False
Dicranotropis hamata,Dicranotropis hamata,Animalia,2055185,22,False
Dicyphus globulifer,Dicyphus globulifer,Animalia,6096742,17,False
Drusilla canaliculata,Drusilla canaliculata,Animalia,4989733,8,False
Euphydryas aurinia,Euphydryas aurinia,Animalia,4535809,16,False
Euscelis incisus,Euscelis incisus,Animalia,8929628,112,False
Gargara genistae,Gargara genistae,Animalia,2023121,24,False
Himacerus mirmicoides,Himacerus mirmicoides,Animalia,4487069,619,False
Hippodamia variegata,Hippodamia variegata,Animalia,1043082,638,False
Hyperaspis campestris,Hyperaspis campestris,Animalia,6097848,21,False
Javesella pellucida,Javesella pellucida,Animalia,2056749,111,False
Longitarsus parvulus,Longitarsus parvulus,Animalia,5752496,10,False
Lygus pratensis,Lygus pratensis,Animalia,8380159,823,False
Lygus rugulipennis,Lygus rugulipennis,Animalia,2010575,297,False
Macrosteles laevis,Macrosteles laevis,Animalia,2039616,9,False
Mocyta fungi,Mocyta fungi,Animalia,1042443,7,False
Nabis brevis,Nabis brevis,Animalia,4487089,19,False
Nabis ferus,Nabis ferus,Animalia,2021010,30,False
Nabis pseudoferus,Nabis pseudoferus,Animalia,4487083,12,False
Neophilaenus campestris,Neophilaenus campestris,Animalia,4482781,9,False
Notostira elongata,Notostira elongata,Animalia,4487326,541,False
Nysius ericae,Nysius ericae,Animalia,4486356,6,False
Nysius senecionis,Nysius senecionis,Animalia,4486367,158,False
Ocypus brunnipes,Ocypus brunnipes,Animalia,5746165,6,False
Ocypus olens,Ocypus olens,Animalia,5746121,24,False
Oniscus asellus,Oniscus asellus,Animalia,5176315,20,False
Orius niger,Orius niger,Animalia,2020894,29,False
Orthops kalmii,Orthops kalmii,Animalia,9660344,8,False
Oulema duftschmidi,Oulema duftschmidi,Animalia,4461542,8,False
Philonthus succicola,Philonthus succicola,Animalia,4437073,14,False
Plagiognathus chrysanthemi,Plagiognathus chrysanthemi,Animalia,5152867,17,False
Platynaspis luteorubra,Platynaspis luteorubra,Animalia,4452301,96,False
Platynus assimilis,Platynus assimilis,Animalia,8137203,8,False
Polymerus nigrita,Polymerus nigrita,Animalia,8166399,66,False
Polymerus unifasciatus,Polymerus unifasciatus,Animalia,2011487,6,False
Psammotettix confinis,Psammotettix confinis,Animalia,2043322,34,False
Pterostichus minor,Pterostichus minor,Animalia,7840196,6,False
Pterostichus strenuus,Pterostichus strenuus,Animalia,7508714,11,False
Scymnus frontalis,Scymnus frontalis,Animalia,5749504,19,False
Scymnus haemorrhoidalis,Scymnus haemorrhoidalis,Animalia,5749533,33,False
Sepedophilus testaceus,Sepedophilus testaceus,Animalia,4438475,9,False
Sericoderus lateralis,Sericoderus lateralis,Animalia,1044161,11,False
Sphragisticus nebulosus,Sphragisticus nebulosus,Animalia,2008248,35,False
Stenobothrus lineatus,Stenobothrus lineatus,Animalia,1710962,42,False
Stenodema calcarata,Stenodema calcarata,Animalia,6096767,245,False
Stenodema laevigata,Stenodema laevigata,Animalia,6096770,415,False
Stygnocoris rusticus,Stygnocoris rusticus,Animalia,2008074,8,False
Tachinus rufipes,Tachinus rufipes,Animalia,7204257,7,False
Tachyporus nitidulus,Tachyporus nitidulus,Animalia,4438603,6,False
Tachyporus obtusus,Tachyporus obtusus,Animalia,4438585,9,False
Tetrix subulata,Tetrix subulata,Animalia,1681124,2053,False
Tetrix tenuicornis,Tetrix tenuicornis,Animalia,1681181,118,False
Trigonotylus caelestialium,Trigonotylus caelestialium,Animalia,2008905,78,False
Tytthaspis sedecimpunctata,Tytthaspis sedecimpunctata,Animalia,4452258,912,False
Zyginidia scutellaris,Zyginidia scutellaris,Animalia,2027366,74,False
Formica rufa,Formica rufa,Animalia,1315132,571,False
Formica sanguinea,Formica sanguinea,Animalia,1315006,805,False
Myrmica rubra,Myrmica rubra,Animalia,1318874,2739,False
Alnus glutinosa,Alnus glutinosa,Plantae,2876213,6903,False
Bidens frondosa,Bidens frondosa,Plantae,5392174,2247,True
Calystegia sepium,Calystegia sepium,Plantae,2928441,7008,False
Glechoma hederacea,Glechoma hederacea,Plantae,2926557,8719,False
Helianthus tuberosus,Helianthus tuberosus,Plantae,3119175,268,True
Ipomoea purpurea,Ipomoea purpurea,Plantae,2928576,24,True
Leonurus cardiaca,Leonurus cardiaca,Plantae,5341389,326,False
Leucanthemum vulgare,Leucanthemum vulgare,Plantae,8848598,6156,False
Oenothera biennis,Oenothera biennis,Plantae,3188924,1193,True
Solidago canadensis,Solidago canadensis,Plantae,5389029,1260,True
Stellaria media,Stellaria media,Plantae,5384604,7185,False
Tradescantia virginiana,Tradescantia virginiana,Plantae,2765272,97,True
Verbascum thapsus,Verbascum thapsus,Plantae,3171949,2512,False
Verbena hastata,Verbena hastata,Plantae,2925527,36,True
Populus alba,Populus alba,Plantae,3040233,1527,True
Populus nigra,Populus nigra,Plantae,3040227,354,False
Populus tremula,Populus tremula,Plantae,3040249,2722,False
Salix babylonica,Salix babylonica,Plantae,5372639,210,False
Salix caprea,Salix caprea,Plantae,5372952,5310,False
Salix viminalis,Salix viminalis,Plantae,5372933,1578,False
Hydrangea macrophylla,Hydrangea macrophylla,Plantae,2985994,13,True
Macleaya cordata,Macleaya cordata,Plantae,5334194,17,True
Acanthus mollis,Acanthus mollis,Plantae,5415455,14,True
Acer platanoides,Acer platanoides,Plantae,3189846,2467,False
Aegopodium podagraria,Aegopodium podagraria,Plantae,3034620,6808,False
Aesculus × carnea,Aesculus × carnea,Plantae,3189809,9,False
Ajuga reptans,Ajuga reptans,Plantae,2927078,4488,False
Alcea rosea,Alcea rosea,Plantae,5406789,407,True
Alliaria petiolata,Alliaria petiolata,Plantae,5376075,6138,False
Allium aflatunense,Allium aflatunense,Plantae,2857779,11,False
Allium cepa,Allium cepa,Plantae,2857697,16,True
Allium schoenoprasum,Allium schoenoprasum,Plantae,2855860,256,True
Allium tuberosum,Allium tuberosum,Plantae,2856297,6,False
Allium vineale,Allium vineale,Plantae,7792960,2356,False
Alopecurus pratensis,Alopecurus pratensis,Plantae,5290081,4862,False
Ambrosia artemisiifolia,Ambrosia artemisiifolia,Plantae,8002952,594,True
Ambrosia trifida,Ambrosia trifida,Plantae,3110588,14,True
Amorpha fruticosa,Amorpha fruticosa,Plantae,5357407,22,True
Anaphalis margaritacea,Anaphalis margaritacea,Plantae,4926336,12,True
Anemone coronaria,Anemone coronaria,Plantae,3033261,9,True
Anemone nemorosa,Anemone nemorosa,Plantae,3033263,5269,False
Anoda cristata,Anoda cristata,Plantae,3152493,12,True
Anthriscus sylvestris,Anthriscus sylvestris,Plantae,5371742,7686,False
Antirrhinum majus,Antirrhinum majus,Plantae,3172001,275,True
Apium graveolens,Apium graveolens,Plantae,5371879,259,False
Aquilegia vulgaris,Aquilegia vulgaris,Plantae,3033191,343,False
Arctium lappa,Arctium lappa,Plantae,7353729,1688,False
Arctium minus,Arctium minus,Plantae,5393103,2932,False
Arctium tomentosum,Arctium tomentosum,Plantae,5393080,49,False
Argentina anserina,Argentina anserina,Plantae,5367246,5991,False
Armeria maritima,Armeria maritima,Plantae,8930531,199,False
Asclepias syriaca,Asclepias syriaca,Plantae,3170247,17,True
Atocion armeria,Atocion armeria,Plantae,7995177,61,False
Baccharis halimifolia,Baccharis halimifolia,Plantae,3129663,110,True
Bellis perennis,Bellis perennis,Plantae,3117424,7791,False
Berberis aquifolium,Berberis aquifolium,Plantae,3033868,1441,False
Berberis thunbergii,Berberis thunbergii,Plantae,3033896,70,True
Beta vulgaris,Beta vulgaris,Plantae,8971274,174,False
Betula pendula,Betula pendula,Plantae,5331916,5880,False
Bidens pilosa,Bidens pilosa,Plantae,5391845,8,True
Bidens triplinervia,Bidens triplinervia,Plantae,5391928,17,False
Borago officinalis,Borago officinalis,Plantae,2926110,712,True
Brassica juncea,Brassica juncea,Plantae,3042751,71,True
Brassica napus,Brassica napus,Plantae,3042636,1355,True
Brassica nigra,Brassica nigra,Plantae,3042658,1035,False
Brassica oleracea,Brassica oleracea,Plantae,3042845,202,True
Brassica rapa,Brassica rapa,Plantae,7903057,973,True
Bryonia dioica,Bryonia dioica,Plantae,6422396,1763,False
Buddleja davidii,Buddleja davidii,Plantae,3173338,3548,True
Buxus sempervirens,Buxus sempervirens,Plantae,2984671,43,False
Cakile maritima,Cakile maritima,Plantae,3048831,450,False
Calendula officinalis,Calendula officinalis,Plantae,5391480,411,True
Calluna vulgaris,Calluna vulgaris,Plantae,2882482,4592,False
Campanula glomerata,Campanula glomerata,Plantae,5409933,15,False
Campanula latifolia,Campanula latifolia,Plantae,5411408,9,True
Campanula persicifolia,Campanula persicifolia,Plantae,5411475,175,False
Campanula poscharskyana,Campanula poscharskyana,Plantae,5410151,120,True
Campanula rapunculoides,Campanula rapunculoides,Plantae,5410436,143,False
Campanula rotundifolia,Campanula rotundifolia,Plantae,5410907,1486,False
Campanula trachelium,Campanula trachelium,Plantae,5412014,546,False
Capsella bursa-pastoris,Capsella bursa-pastoris,Plantae,5375388,6541,False
Capsicum annuum,Capsicum annuum,Plantae,2932944,8,True
Carduus acanthoides,Carduus acanthoides,Plantae,3114643,105,True
Carduus nutans,Carduus nutans,Plantae,8185959,90,False
Castanea sativa,Castanea sativa,Plantae,5333294,3841,True
Centaurea calcitrapa,Centaurea calcitrapa,Plantae,3128483,14,False
Centaurea cyanus,Centaurea cyanus,Plantae,3089561,1879,False
Centaurea jacea,Centaurea jacea,Plantae,3128547,6739,False
Centaurea montana,Centaurea montana,Plantae,9023462,37,False
Centaurea nigra,Centaurea nigra,Plantae,3128225,108,False
Centaurea scabiosa,Centaurea scabiosa,Plantae,8087525,191,False
Centaurea stoebe,Centaurea stoebe,Plantae,3127727,9,True
Centranthus ruber,Centranthus ruber,Plantae,2888740,568,True
Cerastium fontanum,Cerastium fontanum,Plantae,3085458,7416,False
Chaenomeles japonica,Chaenomeles japonica,Plantae,3000610,78,True
Chenopodium album,Chenopodium album,Plantae,3083838,5743,False
Chondrilla juncea,Chondrilla juncea,Plantae,8537667,18,True
Cichorium intybus,Cichorium intybus,Plantae,5392252,1387,False
Cirsium arvense,Cirsium arvense,Plantae,3113414,8954,False
Cirsium eriophorum,Cirsium eriophorum,Plantae,3112620,15,False
Cirsium oleraceum,Cirsium oleraceum,Plantae,3113650,2760,False
Cirsium vulgare,Cirsium vulgare,Plantae,3112801,7746,False
Citrullus lanatus,Citrullus lanatus,Plantae,2874621,20,True
Clematis vitalba,Clematis vitalba,Plantae,3033558,1807,False
Clethra alnifolia,Clethra alnifolia,Plantae,2888323,8,True
Clinopodium nepeta,Clinopodium nepeta,Plantae,8916040,86,False
Colchicum autumnale,Colchicum autumnale,Plantae,2739622,431,False
Conium maculatum,Conium maculatum,Plantae,3034807,1742,False
Conyza sumatrensis,Conyza sumatrensis,Plantae,8334709,1324,False
Coreopsis tinctoria,Coreopsis tinctoria,Plantae,3133950,36,True
Coreopsis verticillata,Coreopsis verticillata,Plantae,3133887,7,True
Cornus mas,Cornus mas,Plantae,3082263,98,False
Cornus sanguinea,Cornus sanguinea,Plantae,3082234,3298,False
Cornus sericea,Cornus sericea,Plantae,3082244,589,True
Cortaderia selloana,Cortaderia selloana,Plantae,2704523,54,True
Corylus avellana,Corylus avellana,Plantae,2875979,6780,False
Cosmos bipinnatus,Cosmos bipinnatus,Plantae,3098912,98,True
Cotoneaster bullatus,Cotoneaster bullatus,Plantae,3026294,76,True
Cotoneaster horizontalis,Cotoneaster horizontalis,Plantae,3025617,985,True
Cotoneaster simonsii,Cotoneaster simonsii,Plantae,3026107,57,True
Crataegus monogyna,Crataegus monogyna,Plantae,9220780,6631,False
Crepis tectorum,Crepis tectorum,Plantae,5403508,31,True
Crocus chrysanthus,Crocus chrysanthus,Plantae,2747489,6,True
Crocus tommasinianus,Crocus tommasinianus,Plantae,2747564,119,True
Crocus vernus,Crocus vernus,Plantae,2747567,59,True
Cucumis sativus,Cucumis sativus,Plantae,2874569,7,True
Cucurbita maxima,Cucurbita maxima,Plantae,2874515,17,True
Cucurbita pepo,Cucurbita pepo,Plantae,2874508,95,True
Cynara cardunculus,Cynara cardunculus,Plantae,3112364,8,True
Cynoglossum amabile,Cynoglossum amabile,Plantae,2925816,14,True
Cytisus scoparius,Cytisus scoparius,Plantae,5354656,5672,False
Dasiphora fruticosa,Dasiphora fruticosa,Plantae,5370380,65,True
Digitalis purpurea,Digitalis purpurea,Plantae,5414995,2695,False
Diplotaxis muralis,Diplotaxis muralis,Plantae,5376337,453,False
Dipsacus laciniatus,Dipsacus laciniatus,Plantae,2888814,35,True
Dittrichia viscosa,Dittrichia viscosa,Plantae,3101184,10,True
Echinops bannaticus,Echinops bannaticus,Plantae,5392859,16,True
Echium plantagineum,Echium plantagineum,Plantae,2925895,71,True
Echium vulgare,Echium vulgare,Plantae,2925892,1883,False
Eichhornia crassipes,Eichhornia crassipes,Plantae,2765940,27,True
Elaeagnus angustifolia,Elaeagnus angustifolia,Plantae,3039269,141,True
Epilobium ciliatum,Epilobium ciliatum,Plantae,9188840,3267,True
Epilobium hirsutum,Epilobium hirsutum,Plantae,3189172,6624,False
Epipactis helleborine,Epipactis helleborine,Plantae,8998684,5886,False
Epipactis palustris,Epipactis palustris,Plantae,5319226,433,False
Eranthis hyemalis,Eranthis hyemalis,Plantae,3033227,78,True
Erica carnea,Erica carnea,Plantae,5682465,8,True
Erica cinerea,Erica cinerea,Plantae,5333411,369,False
Erica tetralix,Erica tetralix,Plantae,5333412,2110,False
Erigeron karvinskianus,Erigeron karvinskianus,Plantae,3147168,240,True
Eruca vesicaria,Eruca vesicaria,Plantae,5375920,84,False
Erucastrum gallicum,Erucastrum gallicum,Plantae,5375547,21,True
Eryngium campestre,Eryngium campestre,Plantae,3034426,111,False
Eryngium maritimum,Eryngium maritimum,Plantae,3034391,337,False
Erythranthe guttata,Erythranthe guttata,Plantae,7346102,188,True
Eupatorium cannabinum,Eupatorium cannabinum,Plantae,5402943,6993,False
Euphorbia amygdaloides,Euphorbia amygdaloides,Plantae,3065239,104,False
Euphorbia oblongata,Euphorbia oblongata,Plantae,3069460,11,True
Euphorbia paralias,Euphorbia paralias,Plantae,3069761,329,False
Eutrochium maculatum,Eutrochium maculatum,Plantae,3138195,10,True
Fagopyrum esculentum,Fagopyrum esculentum,Plantae,2889373,507,True
Ficaria verna,Ficaria verna,Plantae,9094061,7120,False
Filipendula ulmaria,Filipendula ulmaria,Plantae,2987999,6932,False
Fragaria ananassa ex,Fragaria ananassa ex,Plantae,3029912,71,False
Fragaria vesca,Fragaria vesca,Plantae,3029817,1925,False
Frangula alnus,Frangula alnus,Plantae,3039454,4363,False
Galanthus elwesii,Galanthus elwesii,Plantae,2855398,13,True
Galanthus nivalis,Galanthus nivalis,Plantae,2855356,2022,True
Galega officinalis,Galega officinalis,Plantae,2975667,244,True
Galinsoga parviflora,Galinsoga parviflora,Plantae,3132570,1798,True
Genista anglica,Genista anglica,Plantae,5347644,1502,False
Geranium dissectum,Geranium dissectum,Plantae,2890040,4454,False
Geranium endressii,Geranium endressii,Plantae,2890502,150,True
Geranium macrorrhizum,Geranium macrorrhizum,Plantae,2891079,239,True
Geranium molle,Geranium molle,Plantae,2891488,5627,False
Geranium phaeum,Geranium phaeum,Plantae,2891390,299,True
Geranium pratense,Geranium pratense,Plantae,2891304,187,False
Geranium pyrenaicum,Geranium pyrenaicum,Plantae,2890122,2523,True
Geranium robertianum,Geranium robertianum,Plantae,2890668,6893,False
Geranium rotundifolium,Geranium rotundifolium,Plantae,2891031,352,False
Geranium sanguineum,Geranium sanguineum,Plantae,2890920,38,False
Geranium sylvaticum,Geranium sylvaticum,Plantae,2891147,32,False
Gilia achilleifolia,Gilia achilleifolia,Plantae,5341540,7,True
Glebionis coronaria,Glebionis coronaria,Plantae,7627205,36,True
Helianthus annuus,Helianthus annuus,Plantae,9206251,441,True
Heliotropium europaeum,Heliotropium europaeum,Plantae,2925767,6,True
Helleborus foetidus,Helleborus foetidus,Plantae,6375040,40,False
Helminthotheca echioides,Helminthotheca echioides,Plantae,3141855,1445,False
Hemerocallis lilioasphodelus,Hemerocallis lilioasphodelus,Plantae,2781103,7,True
Heracleum mantegazzianum,Heracleum mantegazzianum,Plantae,3034825,3444,True
Hieracium umbellatum,Hieracium umbellatum,Plantae,3135329,3603,False
Holcus lanatus,Holcus lanatus,Plantae,2706164,8373,False
Hyacinthoides hispanica,Hyacinthoides hispanica,Plantae,5304257,449,True
Hyacinthoides non-scripta,Hyacinthoides non-scripta,Plantae,5304283,1952,False
Hyacinthus orientalis,Hyacinthus orientalis,Plantae,2772666,42,True
Hydrangea arborescens,Hydrangea arborescens,Plantae,2985986,6,False
Hylotelephium spectabile,Hylotelephium spectabile,Plantae,2985863,38,True
Hylotelephium telephium,Hylotelephium telephium,Plantae,2985865,914,False
Hypericum calycinum,Hypericum calycinum,Plantae,3189497,25,True
Hypericum perforatum,Hypericum perforatum,Plantae,3189486,7167,False
Hypochaeris radicata,Hypochaeris radicata,Plantae,3093702,7633,False
Hyssopus officinalis,Hyssopus officinalis,Plantae,5341387,21,True
Ilex aquifolium,Ilex aquifolium,Plantae,5414222,5857,False
Impatiens balfourii,Impatiens balfourii,Plantae,2891783,50,True
Impatiens capensis,Impatiens capensis,Plantae,2891774,42,True
Impatiens glandulifera,Impatiens glandulifera,Plantae,2891770,3735,True
Impatiens noli-tangere,Impatiens noli-tangere,Plantae,2891779,227,False
Iris germanica,Iris germanica,Plantae,5298069,43,True
Iris pseudacorus,Iris pseudacorus,Plantae,5298231,7143,False
Jacobaea maritima,Jacobaea maritima,Plantae,5388595,39,True
Jacobaea vulgaris,Jacobaea vulgaris,Plantae,5388602,7293,False
Kickxia elatine,Kickxia elatine,Plantae,3170819,335,False
Knautia arvensis,Knautia arvensis,Plantae,2888808,1652,False
Koelreuteria paniculata,Koelreuteria paniculata,Plantae,5421180,20,True
Lactuca sativa,Lactuca sativa,Plantae,7403263,57,True
Lamium album,Lamium album,Plantae,2926683,7130,False
Lamium amplexicaule,Lamium amplexicaule,Plantae,2926679,1874,False
Lamium purpureum,Lamium purpureum,Plantae,2926682,7340,False
Lathyrus latifolius,Lathyrus latifolius,Plantae,5356517,1357,True
Lavandula angustifolia,Lavandula angustifolia,Plantae,2927305,210,True
Leontodon hispidus,Leontodon hispidus,Plantae,3137498,457,False
Lepidium draba,Lepidium draba,Plantae,5376961,525,False
Ligustrum ovalifolium,Ligustrum ovalifolium,Plantae,3172291,699,True
Ligustrum sinense,Ligustrum sinense,Plantae,3172294,11,True
Limonium vulgare,Limonium vulgare,Plantae,3082322,103,False
Linaria vulgaris,Linaria vulgaris,Plantae,5415020,5552,False
Lobelia erinus,Lobelia erinus,Plantae,5408087,147,True
